employee_id,name,country_code,currency,salary_amount
EMP1576,Joseph White,CAN,CAD,3339.68
EMP1577,Elizabeth Harris,AUS,AUD,5054.00
EMP1578,Thomas Martin,FRA,EUR,9581.40
EMP1579,Jessica Thompson,DEU,EUR,10156.72
EMP1580,Charles Garcia,JPN,JPY,4937.17
EMP1581,Susan Martinez,SGP,SGD,10851.21
EMP1582,Christopher Robinson,NLD,EUR,13237.14
EMP1583,Karen Clark,SWE,SEK,11351.80
EMP1584,Daniel Rodriguez,CHE,CHF,10346.46
EMP1585,Nancy Lewis,USA,USD,10534.84
EMP1586,Matthew Lee,ITA,EUR,13894.69
EMP1587,Betty Walker,GBR,GBP,12700.80
EMP1588,Anthony Hall,CAN,CAD,12795.10
EMP1589,Margaret Allen,AUS,AUD,8801.62
EMP1590,Mark Young,FRA,EUR,12399.98
EMP1591,Stacy Jones,DEU,EUR,11025.69
EMP1592,Gene Wells,JPN,JPY,3926.98
EMP1593,Sarah Chen,SGP,SGD,5076.90
EMP1594,Michael Smith,NLD,EUR,4732.35
EMP1595,Emily Johnson,SWE,SEK,8884.12
EMP1596,David Williams,CHE,CHF,7414.38
EMP1597,Lisa Brown,USA,USD,14949.24
EMP1598,James Davis,ITA,EUR,6611.28
EMP1599,Maria Miller,GBR,GBP,10185.51
EMP1600,Robert Wilson,CAN,CAD,13589.62
EMP1601,Jennifer Moore,AUS,AUD,3082.21
EMP1602,William Taylor,FRA,EUR,6221.19
EMP1603,Patricia Anderson,DEU,EUR,5628.42
EMP1604,Richard Thomas,JPN,JPY,8614.03
EMP1605,Linda Jackson,SGP,SGD,13528.27
EMP1606,Joseph White,NLD,EUR,3655.35
EMP1607,Elizabeth Harris,SWE,SEK,11971.82
EMP1608,Thomas Martin,CHE,CHF,4427.04
EMP1609,Jessica Thompson,USA,USD,14968.61
EMP1610,Charles Garcia,ITA,EUR,6099.44
EMP1611,Susan Martinez,GBR,GBP,12477.66
EMP1612,Christopher Robinson,CAN,CAD,8711.68
EMP1613,Karen Clark,AUS,AUD,9168.87
EMP1614,Daniel Rodriguez,FRA,EUR,10387.11
EMP1615,Nancy Lewis,DEU,EUR,5825.52
EMP1616,Matthew Lee,JPN,JPY,4553.71
EMP1617,Betty Walker,SGP,SGD,14257.95
EMP1618,Anthony Hall,NLD,EUR,3067.29
EMP1619,Margaret Allen,SWE,SEK,12765.10
EMP1620,Mark Young,CHE,CHF,9429.98
EMP1621,Stacy Jones,USA,USD,14801.87
EMP1622,Gene Wells,ITA,EUR,9649.96
EMP1623,Sarah Chen,GBR,GBP,11527.08
EMP1624,Michael Smith,CAN,CAD,7143.59
EMP1625,Emily Johnson,AUS,AUD,8685.22
EMP1626,David Williams,FRA,EUR,5299.71
EMP1627,Lisa Brown,DEU,EUR,9904.45
EMP1628,James Davis,JPN,JPY,7494.20
EMP1629,Maria Miller,SGP,SGD,7197.88
EMP1630,Robert Wilson,NLD,EUR,7886.72
EMP1631,Jennifer Moore,SWE,SEK,5774.35
EMP1632,William Taylor,CHE,CHF,5539.98
EMP1633,Patricia Anderson,USA,USD,3135.93
EMP1634,Richard Thomas,ITA,EUR,14686.48
EMP1635,Linda Jackson,GBR,GBP,5365.99
EMP1636,Joseph White,CAN,CAD,8328.28
EMP1637,Elizabeth Harris,AUS,AUD,4083.88
EMP1638,Thomas Martin,FRA,EUR,6206.53
EMP1639,Jessica Thompson,DEU,EUR,12885.88
EMP1640,Charles Garcia,JPN,JPY,5986.89
EMP1641,Susan Martinez,SGP,SGD,6863.51
EMP1642,Christopher Robinson,NLD,EUR,5839.44
EMP1643,Karen Clark,SWE,SEK,4609.67
EMP1644,Daniel Rodriguez,CHE,CHF,3957.81
EMP1645,Nancy Lewis,USA,USD,3620.79
EMP1646,Matthew Lee,ITA,EUR,9056.94
EMP1647,Betty Walker,GBR,GBP,10424.25
EMP1648,Anthony Hall,CAN,CAD,11849.40
EMP1649,Margaret Allen,AUS,AUD,13283.34
EMP1650,Mark Young,FRA,EUR,6742.92
EMP1651,Stacy Jones,DEU,EUR,14550.31
EMP1652,Gene Wells,JPN,JPY,3931.00
EMP1653,Sarah Chen,SGP,SGD,9164.41
EMP1654,Michael Smith,NLD,EUR,13891.92
EMP1655,Emily Johnson,SWE,SEK,12429.53
EMP1656,David Williams,CHE,CHF,13958.11
EMP1657,Lisa Brown,USA,USD,6856.91
EMP1658,James Davis,ITA,EUR,4069.00
EMP1659,Maria Miller,GBR,GBP,11893.20
EMP1660,Robert Wilson,CAN,CAD,6084.35
EMP1661,Jennifer Moore,AUS,AUD,9323.70
EMP1662,William Taylor,FRA,EUR,6047.96
EMP1663,Patricia Anderson,DEU,EUR,5448.56
EMP1664,Richard Thomas,JPN,JPY,3215.41
EMP1665,Linda Jackson,SGP,SGD,9667.78
EMP1666,Joseph White,NLD,EUR,10184.70
EMP1667,Elizabeth Harris,SWE,SEK,3428.74
EMP1668,Thomas Martin,CHE,CHF,4567.63
EMP1669,Jessica Thompson,USA,USD,9523.67
EMP1670,Charles Garcia,ITA,EUR,13704.44
EMP1671,Susan Martinez,GBR,GBP,3539.19
EMP1672,Christopher Robinson,CAN,CAD,9306.82
EMP1673,Karen Clark,AUS,AUD,8453.54
EMP1674,Daniel Rodriguez,FRA,EUR,5059.27
EMP1675,Nancy Lewis,DEU,EUR,9011.85
EMP1676,Matthew Lee,JPN,JPY,14091.45
EMP1677,Betty Walker,SGP,SGD,5692.20
EMP1678,Anthony Hall,NLD,EUR,7294.25
EMP1679,Margaret Allen,SWE,SEK,13809.54
EMP1680,Mark Young,CHE,CHF,3260.00
EMP1681,Stacy Jones,USA,USD,9138.61
EMP1682,Gene Wells,ITA,EUR,4350.04
EMP1683,Sarah Chen,GBR,GBP,11627.77
EMP1684,Michael Smith,CAN,CAD,14596.84
EMP1685,Emily Johnson,AUS,AUD,13352.94
EMP1686,David Williams,FRA,EUR,6079.18
EMP1687,Lisa Brown,DEU,EUR,11264.71
EMP1688,James Davis,JPN,JPY,6569.04
EMP1689,Maria Miller,SGP,SGD,4559.66
EMP1690,Robert Wilson,NLD,EUR,8936.56
EMP1691,Jennifer Moore,SWE,SEK,14889.12
EMP1692,William Taylor,CHE,CHF,12156.01
EMP1693,Patricia Anderson,USA,USD,12810.78
EMP1694,Richard Thomas,ITA,EUR,9334.26
EMP1695,Linda Jackson,GBR,GBP,3465.13
EMP1696,Joseph White,CAN,CAD,9072.63
EMP1697,Elizabeth Harris,AUS,AUD,10530.57
EMP1698,Thomas Martin,FRA,EUR,11892.39
EMP1699,Jessica Thompson,DEU,EUR,9515.72
EMP1700,Charles Garcia,JPN,JPY,6225.32
EMP1701,Susan Martinez,SGP,SGD,9980.78
EMP1702,Christopher Robinson,NLD,EUR,5932.04
EMP1703,Karen Clark,SWE,SEK,9524.79
EMP1704,Daniel Rodriguez,CHE,CHF,5828.13
EMP1705,Nancy Lewis,USA,USD,14445.06
EMP1706,Matthew Lee,ITA,EUR,9520.01
EMP1707,Betty Walker,GBR,GBP,12322.27
EMP1708,Anthony Hall,CAN,CAD,11796.52
EMP1709,Margaret Allen,AUS,AUD,7910.26
EMP1710,Mark Young,FRA,EUR,11553.40
EMP1711,Stacy Jones,DEU,EUR,3888.61
EMP1712,Gene Wells,JPN,JPY,12648.13
EMP1713,Sarah Chen,SGP,SGD,10171.89
EMP1714,Michael Smith,NLD,EUR,14132.76
EMP1715,Emily Johnson,SWE,SEK,9864.41
EMP1716,David Williams,CHE,CHF,10159.59
EMP1717,Lisa Brown,USA,USD,10483.91
EMP1718,James Davis,ITA,EUR,12962.16
EMP1719,Maria Miller,GBR,GBP,12657.04
EMP1720,Robert Wilson,CAN,CAD,12221.38
EMP1721,Jennifer Moore,AUS,AUD,8233.88
EMP1722,William Taylor,FRA,EUR,10407.42
EMP1723,Patricia Anderson,DEU,EUR,11480.71
EMP1724,Richard Thomas,JPN,JPY,3294.70
EMP1725,Linda Jackson,SGP,SGD,7274.15
EMP1726,Joseph White,NLD,EUR,7603.00
EMP1727,Elizabeth Harris,SWE,SEK,10619.50
EMP1728,Thomas Martin,CHE,CHF,13899.13
EMP1729,Jessica Thompson,USA,USD,6719.30
EMP1730,Charles Garcia,ITA,EUR,9059.31
EMP1731,Susan Martinez,GBR,GBP,14216.10
EMP1732,Christopher Robinson,CAN,CAD,14393.52
EMP1733,Karen Clark,AUS,AUD,8123.80
EMP1734,Daniel Rodriguez,FRA,EUR,7412.61
EMP1735,Nancy Lewis,DEU,EUR,8782.82
EMP1736,Matthew Lee,JPN,JPY,5002.57
EMP1737,Betty Walker,SGP,SGD,6506.55
EMP1738,Anthony Hall,NLD,EUR,7452.59
EMP1739,Margaret Allen,SWE,SEK,3092.32
EMP1740,Mark Young,CHE,CHF,9178.16
EMP1741,Stacy Jones,USA,USD,9262.85
EMP1742,Gene Wells,ITA,EUR,4087.59
EMP1743,Sarah Chen,GBR,GBP,3917.77
EMP1744,Michael Smith,CAN,CAD,5426.08
EMP1745,Emily Johnson,AUS,AUD,9412.55
EMP1746,David Williams,FRA,EUR,6468.83
EMP1747,Lisa Brown,DEU,EUR,10008.83
EMP1748,James Davis,JPN,JPY,3993.20
EMP1749,Maria Miller,SGP,SGD,6345.53
EMP1750,Robert Wilson,NLD,EUR,6646.82
EMP1751,Jennifer Moore,SWE,SEK,5989.21
EMP1752,William Taylor,CHE,CHF,10314.18
EMP1753,Patricia Anderson,USA,USD,14230.78
EMP1754,Richard Thomas,ITA,EUR,8374.90
EMP1755,Linda Jackson,GBR,GBP,8780.00
EMP1756,Joseph White,CAN,CAD,7141.93
EMP1757,Elizabeth Harris,AUS,AUD,10335.01
EMP1758,Thomas Martin,FRA,EUR,8836.20
EMP1759,Jessica Thompson,DEU,EUR,8324.73
EMP1760,Charles Garcia,JPN,JPY,5163.34
EMP1761,Susan Martinez,SGP,SGD,7370.40
EMP1762,Christopher Robinson,NLD,EUR,5205.46
EMP1763,Karen Clark,SWE,SEK,12048.02
EMP1764,Daniel Rodriguez,CHE,CHF,12469.44
EMP1765,Nancy Lewis,USA,USD,4666.98
EMP1766,Matthew Lee,ITA,EUR,3605.50
EMP1767,Betty Walker,GBR,GBP,10117.76
EMP1768,Anthony Hall,CAN,CAD,6133.81
EMP1769,Margaret Allen,AUS,AUD,6111.16
EMP1770,Mark Young,FRA,EUR,14393.29
EMP1771,Stacy Jones,DEU,EUR,6111.23
EMP1772,Gene Wells,JPN,JPY,8050.28
EMP1773,Sarah Chen,SGP,SGD,13350.66
EMP1774,Michael Smith,NLD,EUR,12780.06
EMP1775,Emily Johnson,SWE,SEK,11909.37
EMP1776,David Williams,CHE,CHF,4624.11
EMP1777,Lisa Brown,USA,USD,12553.39
EMP1778,James Davis,ITA,EUR,14812.59
EMP1779,Maria Miller,GBR,GBP,6515.26
EMP1780,Robert Wilson,CAN,CAD,11537.04
EMP1781,Jennifer Moore,AUS,AUD,8991.92
EMP1782,William Taylor,FRA,EUR,7649.85
EMP1783,Patricia Anderson,DEU,EUR,14907.07
EMP1784,Richard Thomas,JPN,JPY,14761.59
EMP1785,Linda Jackson,SGP,SGD,5235.19
EMP1786,Joseph White,NLD,EUR,8071.49
EMP1787,Elizabeth Harris,SWE,SEK,11317.35
EMP1788,Thomas Martin,CHE,CHF,6324.59
EMP1789,Jessica Thompson,USA,USD,7172.06
EMP1790,Charles Garcia,ITA,EUR,4415.03
EMP1791,Susan Martinez,GBR,GBP,11975.38
EMP1792,Christopher Robinson,CAN,CAD,10585.09
EMP1793,Karen Clark,AUS,AUD,12170.47
EMP1794,Daniel Rodriguez,FRA,EUR,6710.78
EMP1795,Nancy Lewis,DEU,EUR,10879.18
EMP1796,Matthew Lee,JPN,JPY,12795.38
EMP1797,Betty Walker,SGP,SGD,9658.59
EMP1798,Anthony Hall,NLD,EUR,10070.28
EMP1799,Margaret Allen,SWE,SEK,7973.83
EMP1800,Mark Young,CHE,CHF,6692.75
EMP1801,Stacy Jones,USA,USD,12562.91
EMP1802,Gene Wells,ITA,EUR,5993.90
EMP1803,Sarah Chen,GBR,GBP,14688.11
EMP1804,Michael Smith,CAN,CAD,14603.10
EMP1805,Emily Johnson,AUS,AUD,11629.10
EMP1806,David Williams,FRA,EUR,5856.63
EMP1807,Lisa Brown,DEU,EUR,9855.79
EMP1808,James Davis,JPN,JPY,9062.32
EMP1809,Maria Miller,SGP,SGD,14086.88
EMP1810,Robert Wilson,NLD,EUR,5218.57
EMP1811,Jennifer Moore,SWE,SEK,3792.96
EMP1812,William Taylor,CHE,CHF,7010.78
EMP1813,Patricia Anderson,USA,USD,3673.83
EMP1814,Richard Thomas,ITA,EUR,14954.24
EMP1815,Linda Jackson,GBR,GBP,12004.57
EMP1816,Joseph White,CAN,CAD,10953.67
EMP1817,Elizabeth Harris,AUS,AUD,13726.05
EMP1818,Thomas Martin,FRA,EUR,7852.06
EMP1819,Jessica Thompson,DEU,EUR,13623.48
EMP1820,Charles Garcia,JPN,JPY,4592.02
EMP1821,Susan Martinez,SGP,SGD,11094.34
EMP1822,Christopher Robinson,NLD,EUR,14035.17
EMP1823,Karen Clark,SWE,SEK,13904.94
EMP1824,Daniel Rodriguez,CHE,CHF,10985.15
EMP1825,Nancy Lewis,USA,USD,9913.93
EMP1826,Matthew Lee,ITA,EUR,7545.32
EMP1827,Betty Walker,GBR,GBP,13502.86
EMP1828,Anthony Hall,CAN,CAD,6679.93
EMP1829,Margaret Allen,AUS,AUD,12791.00
EMP1830,Mark Young,FRA,EUR,12794.27
EMP1831,Stacy Jones,DEU,EUR,5312.86
EMP1832,Gene Wells,JPN,JPY,3384.40
EMP1833,Sarah Chen,SGP,SGD,14203.42
EMP1834,Michael Smith,NLD,EUR,3654.42
EMP1835,Emily Johnson,SWE,SEK,13312.82
EMP1836,David Williams,CHE,CHF,3144.39
EMP1837,Lisa Brown,USA,USD,7095.14
EMP1838,James Davis,ITA,EUR,5647.47
EMP1839,Maria Miller,GBR,GBP,7750.69
EMP1840,Robert Wilson,CAN,CAD,3740.68
EMP1841,Jennifer Moore,AUS,AUD,4250.56
EMP1842,William Taylor,FRA,EUR,8956.25
EMP1843,Patricia Anderson,DEU,EUR,6836.31
EMP1844,Richard Thomas,JPN,JPY,3787.78
EMP1845,Linda Jackson,SGP,SGD,8739.01
EMP1846,Joseph White,NLD,EUR,11546.39
EMP1847,Elizabeth Harris,SWE,SEK,12844.07
EMP1848,Thomas Martin,CHE,CHF,8823.43
EMP1849,Jessica Thompson,USA,USD,9639.68
EMP1850,Charles Garcia,ITA,EUR,12881.15
EMP1851,Susan Martinez,GBR,GBP,9151.96
EMP1852,Christopher Robinson,CAN,CAD,4746.02
EMP1853,Karen Clark,AUS,AUD,11501.93
EMP1854,Daniel Rodriguez,FRA,EUR,11498.39
EMP1855,Nancy Lewis,DEU,EUR,11403.99
EMP1856,Matthew Lee,JPN,JPY,11740.24
EMP1857,Betty Walker,SGP,SGD,5782.57
EMP1858,Anthony Hall,NLD,EUR,3042.42
EMP1859,Margaret Allen,SWE,SEK,12410.77
EMP1860,Mark Young,CHE,CHF,9363.57
EMP1861,Stacy Jones,USA,USD,10010.94
EMP1862,Gene Wells,ITA,EUR,8146.87
EMP1863,Sarah Chen,GBR,GBP,11965.67
EMP1864,Michael Smith,CAN,CAD,12850.19
EMP1865,Emily Johnson,AUS,AUD,5275.13
EMP1866,David Williams,FRA,EUR,4313.29
EMP1867,Lisa Brown,DEU,EUR,6096.69
EMP1868,James Davis,JPN,JPY,6695.08
EMP1869,Maria Miller,SGP,SGD,13063.43
EMP1870,Robert Wilson,NLD,EUR,6744.32
EMP1871,Jennifer Moore,SWE,SEK,11604.07
EMP1872,William Taylor,CHE,CHF,3791.57
EMP1873,Patricia Anderson,USA,USD,10814.85
EMP1874,Richard Thomas,ITA,EUR,3517.44
EMP1875,Linda Jackson,GBR,GBP,6129.87
EMP1876,Joseph White,CAN,CAD,9532.47
EMP1877,Elizabeth Harris,AUS,AUD,13277.13
EMP1878,Thomas Martin,FRA,EUR,13152.01
EMP1879,Jessica Thompson,DEU,EUR,11086.66
EMP1880,Charles Garcia,JPN,JPY,6312.18
EMP1881,Susan Martinez,SGP,SGD,4218.12
EMP1882,Christopher Robinson,NLD,EUR,4454.81
EMP1883,Karen Clark,SWE,SEK,12948.04
EMP1884,Daniel Rodriguez,CHE,CHF,8923.85
EMP1885,Nancy Lewis,USA,USD,10916.69
EMP1886,Matthew Lee,ITA,EUR,13872.86
EMP1887,Betty Walker,GBR,GBP,8872.47
EMP1888,Anthony Hall,CAN,CAD,10184.67
EMP1889,Margaret Allen,AUS,AUD,7345.74
EMP1890,Mark Young,FRA,EUR,10301.33
EMP1891,Stacy Jones,DEU,EUR,9367.16
EMP1892,Gene Wells,JPN,JPY,11203.01
EMP1893,Sarah Chen,SGP,SGD,14208.82
EMP1894,Michael Smith,NLD,EUR,13556.97
EMP1895,Emily Johnson,SWE,SEK,4105.46
EMP1896,David Williams,CHE,CHF,8714.01
EMP1897,Lisa Brown,USA,USD,8560.40
EMP1898,James Davis,ITA,EUR,13187.65
EMP1899,Maria Miller,GBR,GBP,7668.10
EMP1900,Robert Wilson,CAN,CAD,8858.54
EMP1901,Jennifer Moore,AUS,AUD,10021.38
EMP1902,William Taylor,FRA,EUR,12623.94
EMP1903,Patricia Anderson,DEU,EUR,9271.27
EMP1904,Richard Thomas,JPN,JPY,10311.87
EMP1905,Linda Jackson,SGP,SGD,3957.14
EMP1906,Joseph White,NLD,EUR,6077.62
EMP1907,Elizabeth Harris,SWE,SEK,11887.01
EMP1908,Thomas Martin,CHE,CHF,10475.99
EMP1909,Jessica Thompson,USA,USD,8030.98
EMP1910,Charles Garcia,ITA,EUR,14406.84
EMP1911,Susan Martinez,GBR,GBP,5199.76
EMP1912,Christopher Robinson,CAN,CAD,7920.60
EMP1913,Karen Clark,AUS,AUD,9520.21
EMP1914,Daniel Rodriguez,FRA,EUR,13235.27
EMP1915,Nancy Lewis,DEU,EUR,6285.17
EMP1916,Matthew Lee,JPN,JPY,6125.54
EMP1917,Betty Walker,SGP,SGD,7904.42
EMP1918,Anthony Hall,NLD,EUR,11279.24
EMP1919,Margaret Allen,SWE,SEK,9968.51
EMP1920,Mark Young,CHE,CHF,7860.41
EMP1921,Stacy Jones,USA,USD,12092.01
EMP1922,Gene Wells,ITA,EUR,9187.80
EMP1923,Sarah Chen,GBR,GBP,9837.05
EMP1924,Michael Smith,CAN,CAD,10004.08
EMP1925,Emily Johnson,AUS,AUD,5944.54
EMP1926,David Williams,FRA,EUR,10092.37
EMP1927,Lisa Brown,DEU,EUR,5223.77
EMP1928,James Davis,JPN,JPY,7724.75
EMP1929,Maria Miller,SGP,SGD,11514.34
EMP1930,Robert Wilson,NLD,EUR,8020.56
EMP1931,Jennifer Moore,SWE,SEK,7615.44
EMP1932,William Taylor,CHE,CHF,10080.57
EMP1933,Patricia Anderson,USA,USD,6326.98
EMP1934,Richard Thomas,ITA,EUR,14100.57
EMP1935,Linda Jackson,GBR,GBP,9333.83
EMP1936,Joseph White,CAN,CAD,10853.10
EMP1937,Elizabeth Harris,AUS,AUD,6082.65
EMP1938,Thomas Martin,FRA,EUR,3181.07
EMP1939,Jessica Thompson,DEU,EUR,9802.30
EMP1940,Charles Garcia,JPN,JPY,11774.70
EMP1941,Susan Martinez,SGP,SGD,14986.78
EMP1942,Christopher Robinson,NLD,EUR,11218.81
EMP1943,Karen Clark,SWE,SEK,14355.54
EMP1944,Daniel Rodriguez,CHE,CHF,9507.51
EMP1945,Nancy Lewis,USA,USD,10014.74
EMP1946,Matthew Lee,ITA,EUR,10711.60
EMP1947,Betty Walker,GBR,GBP,11914.59
EMP1948,Anthony Hall,CAN,CAD,8378.06
EMP1949,Margaret Allen,AUS,AUD,6876.41
EMP1950,Mark Young,FRA,EUR,11733.78
EMP1951,Stacy Jones,DEU,EUR,4776.17
EMP1952,Gene Wells,JPN,JPY,4228.40
EMP1953,Sarah Chen,SGP,SGD,4219.13
EMP1954,Michael Smith,NLD,EUR,12149.31
EMP1955,Emily Johnson,SWE,SEK,12288.21
EMP1956,David Williams,CHE,CHF,10273.47
EMP1957,Lisa Brown,USA,USD,7447.74
EMP1958,James Davis,ITA,EUR,5004.40
EMP1959,Maria Miller,GBR,GBP,3888.89
EMP1960,Robert Wilson,CAN,CAD,9685.03
EMP1961,Jennifer Moore,AUS,AUD,14082.18
EMP1962,William Taylor,FRA,EUR,9306.36
EMP1963,Patricia Anderson,DEU,EUR,4769.32
EMP1964,Richard Thomas,JPN,JPY,8543.17
EMP1965,Linda Jackson,SGP,SGD,6070.92
EMP1966,Joseph White,NLD,EUR,3100.67
EMP1967,Elizabeth Harris,SWE,SEK,13020.43
EMP1968,Thomas Martin,CHE,CHF,6453.24
EMP1969,Jessica Thompson,USA,USD,9816.28
EMP1970,Charles Garcia,ITA,EUR,3337.53
EMP1971,Susan Martinez,GBR,GBP,8150.91
EMP1972,Christopher Robinson,CAN,CAD,14592.18
EMP1973,Karen Clark,AUS,AUD,3051.60
EMP1974,Daniel Rodriguez,FRA,EUR,10402.87
EMP1975,Nancy Lewis,DEU,EUR,12030.29
EMP1976,Matthew Lee,JPN,JPY,8351.19
EMP1977,Betty Walker,SGP,SGD,14670.48
EMP1978,Anthony Hall,NLD,EUR,11454.16
EMP1979,Margaret Allen,SWE,SEK,9470.15
EMP1980,Mark Young,CHE,CHF,3946.59
EMP1981,Stacy Jones,USA,USD,10312.38
EMP1982,Gene Wells,ITA,EUR,6805.86
EMP1983,Sarah Chen,GBR,GBP,14018.91
EMP1984,Michael Smith,CAN,CAD,4958.55
EMP1985,Emily Johnson,AUS,AUD,6650.89
EMP1986,David Williams,FRA,EUR,3895.60
EMP1987,Lisa Brown,DEU,EUR,4272.38
EMP1988,James Davis,JPN,JPY,12762.94
EMP1989,Maria Miller,SGP,SGD,4576.39
EMP1990,Robert Wilson,NLD,EUR,3098.47
EMP1991,Jennifer Moore,SWE,SEK,9716.16
EMP1992,William Taylor,CHE,CHF,6559.52
EMP1993,Patricia Anderson,USA,USD,13573.04
EMP1994,Richard Thomas,ITA,EUR,12891.11
EMP1995,Linda Jackson,GBR,GBP,11734.50
EMP1996,Joseph White,CAN,CAD,7196.02
EMP1997,Elizabeth Harris,AUS,AUD,8030.22
EMP1998,Thomas Martin,FRA,EUR,11045.99
EMP1999,Jessica Thompson,DEU,EUR,13273.12
EMP2000,Charles Garcia,JPN,JPY,10807.84
EMP2001,Susan Martinez,SGP,SGD,10788.76
EMP2002,Christopher Robinson,NLD,EUR,12124.23
EMP2003,Karen Clark,SWE,SEK,5072.59
EMP2004,Daniel Rodriguez,CHE,CHF,3555.08
EMP2005,Nancy Lewis,USA,USD,14636.93
EMP2006,Matthew Lee,ITA,EUR,9632.22
EMP2007,Betty Walker,GBR,GBP,8521.50
EMP2008,Anthony Hall,CAN,CAD,5234.19
EMP2009,Margaret Allen,AUS,AUD,11770.49
EMP2010,Mark Young,FRA,EUR,5787.22
EMP2011,Stacy Jones,DEU,EUR,4220.05
EMP2012,Gene Wells,JPN,JPY,13964.72
EMP2013,Sarah Chen,SGP,SGD,10452.04
EMP2014,Michael Smith,NLD,EUR,10517.98
EMP2015,Emily Johnson,SWE,SEK,4009.27
EMP2016,David Williams,CHE,CHF,4797.39
EMP2017,Lisa Brown,USA,USD,4765.17
EMP2018,James Davis,ITA,EUR,6291.00
EMP2019,Maria Miller,GBR,GBP,12262.87
EMP2020,Robert Wilson,CAN,CAD,6600.66
EMP2021,Jennifer Moore,AUS,AUD,11673.01
EMP2022,William Taylor,FRA,EUR,9234.41
EMP2023,Patricia Anderson,DEU,EUR,7167.38
EMP2024,Richard Thomas,JPN,JPY,6726.48
EMP2025,Linda Jackson,SGP,SGD,6287.13
EMP2026,Joseph White,NLD,EUR,5041.90
EMP2027,Elizabeth Harris,SWE,SEK,11114.88
EMP2028,Thomas Martin,CHE,CHF,3595.76
EMP2029,Jessica Thompson,USA,USD,9383.14
EMP2030,Charles Garcia,ITA,EUR,12924.89
EMP2031,Susan Martinez,GBR,GBP,3224.54
EMP2032,Christopher Robinson,CAN,CAD,12910.56
EMP2033,Karen Clark,AUS,AUD,8566.58
EMP2034,Daniel Rodriguez,FRA,EUR,8684.66
EMP2035,Nancy Lewis,DEU,EUR,10077.85
EMP2036,Matthew Lee,JPN,JPY,10343.97
EMP2037,Betty Walker,SGP,SGD,13496.49
EMP2038,Anthony Hall,NLD,EUR,6171.92
EMP2039,Margaret Allen,SWE,SEK,6696.18
EMP2040,Mark Young,CHE,CHF,10100.21
EMP2041,Stacy Jones,USA,USD,14736.60
EMP2042,Gene Wells,ITA,EUR,5813.01
EMP2043,Sarah Chen,GBR,GBP,10776.63
EMP2044,Michael Smith,CAN,CAD,9768.98
EMP2045,Emily Johnson,AUS,AUD,13679.45
EMP2046,David Williams,FRA,EUR,11476.47
EMP2047,Lisa Brown,DEU,EUR,4230.88
EMP2048,James Davis,JPN,JPY,9163.17
EMP2049,Maria Miller,SGP,SGD,8054.54
EMP2050,Robert Wilson,NLD,EUR,8043.41
EMP2051,Jennifer Moore,SWE,SEK,10440.33
EMP2052,William Taylor,CHE,CHF,12306.74
EMP2053,Patricia Anderson,USA,USD,3520.22
EMP2054,Richard Thomas,ITA,EUR,3011.53
EMP2055,Linda Jackson,GBR,GBP,5518.03
EMP2056,Joseph White,CAN,CAD,12886.19
EMP2057,Elizabeth Harris,AUS,AUD,11389.81
EMP2058,Thomas Martin,FRA,EUR,12555.14
EMP2059,Jessica Thompson,DEU,EUR,4680.13
EMP2060,Charles Garcia,JPN,JPY,5792.92
EMP2061,Susan Martinez,SGP,SGD,11618.32
EMP2062,Christopher Robinson,NLD,EUR,10569.17
EMP2063,Karen Clark,SWE,SEK,11587.69
EMP2064,Daniel Rodriguez,CHE,CHF,3282.56
EMP2065,Nancy Lewis,USA,USD,8277.25
EMP2066,Matthew Lee,ITA,EUR,3101.71
EMP2067,Betty Walker,GBR,GBP,8857.63
EMP2068,Anthony Hall,CAN,CAD,9950.50
EMP2069,Margaret Allen,AUS,AUD,9192.14
EMP2070,Mark Young,FRA,EUR,8608.99
EMP2071,Stacy Jones,DEU,EUR,4513.52
EMP2072,Gene Wells,JPN,JPY,3757.81
EMP2073,Sarah Chen,SGP,SGD,9311.14
EMP2074,Michael Smith,NLD,EUR,7975.27
EMP2075,Emily Johnson,SWE,SEK,8208.44
EMP2076,David Williams,CHE,CHF,6042.71
EMP2077,Lisa Brown,USA,USD,14436.56
EMP2078,James Davis,ITA,EUR,4911.52
EMP2079,Maria Miller,GBR,GBP,13464.04
EMP2080,Robert Wilson,CAN,CAD,9154.96
EMP2081,Jennifer Moore,AUS,AUD,7488.51
EMP2082,William Taylor,FRA,EUR,9778.33
EMP2083,Patricia Anderson,DEU,EUR,3162.93
EMP2084,Richard Thomas,JPN,JPY,8575.66
EMP2085,Linda Jackson,SGP,SGD,8552.09
EMP2086,Joseph White,NLD,EUR,11562.71
EMP2087,Elizabeth Harris,SWE,SEK,11917.15
EMP2088,Thomas Martin,CHE,CHF,14015.02
EMP2089,Jessica Thompson,USA,USD,14180.65
EMP2090,Charles Garcia,ITA,EUR,12649.99
EMP2091,Susan Martinez,GBR,GBP,7437.09
EMP2092,Christopher Robinson,CAN,CAD,6346.39
EMP2093,Karen Clark,AUS,AUD,13520.06
EMP2094,Daniel Rodriguez,FRA,EUR,10963.26
EMP2095,Nancy Lewis,DEU,EUR,10798.60
EMP2096,Matthew Lee,JPN,JPY,6729.58
EMP2097,Betty Walker,SGP,SGD,8920.43
EMP2098,Anthony Hall,NLD,EUR,14773.60
EMP2099,Margaret Allen,SWE,SEK,4870.97
EMP2100,Mark Young,CHE,CHF,14734.87
